county_fips,county_name,state_abbr,region,urban_rural_group,measure_id,measure_label,estimate_pct,low_ci,high_ci,release_year
51595,Emporia,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,26.1,24.5,27.7,2025
51600,Fairfax,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,40.5,38.6,42.4,2025
51620,Franklin,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,33.1,31.5,34.7,2025
51630,Fredericksburg,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,37.1,36.0,38.2,2025
51640,Galax,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,36.3,35.2,37.4,2025
51650,Hampton,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,33.6,30.5,36.7,2025
51660,Harrisonburg,VA,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,35.3,32.5,38.1,2025
51670,Hopewell,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,28.5,27.0,30.0,2025
51680,Lynchburg,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,32.5,29.9,35.1,2025
51683,Manassas,VA,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,37.4,35.9,38.9,2025
51685,Manassas Park,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,22.1,20.6,23.6,2025
51690,Martinsville,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,30.2,27.4,33.0,2025
51700,Newport News,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,30.4,27.6,33.2,2025
51710,Norfolk,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,31.3,30.5,32.1,2025
51730,Petersburg,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,32.5,29.7,35.3,2025
51735,Poquoson,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,31.3,29.0,33.6,2025
51740,Portsmouth,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,36.2,34.5,37.9,2025
51750,Radford,VA,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,29.0,27.5,30.5,2025
51760,Richmond,VA,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,30.1,28.6,31.6,2025
51770,Roanoke,VA,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,31.5,30.4,32.6,2025
51775,Salem,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,32.8,31.3,34.3,2025
51800,Suffolk,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,35.6,34.0,37.2,2025
51810,Virginia Beach,VA,South,Small town,high_blood_pressure_pct,High blood pressure among adults,35.7,34.7,36.7,2025
51820,Waynesboro,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,30.1,27.5,32.7,2025
51830,Williamsburg,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,27.6,25.4,29.8,2025
51153,Prince William,VA,South,Rural,high_blood_pressure_pct,High blood pressure among adults,27.7,25.4,30.0,2025
51011,Appomattox,VA,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,28.4,26.9,29.9,2025
53001,Adams,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,31.3,30.5,32.1,2025
53003,Asotin,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,32.5,30.3,34.7,2025
53005,Benton,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,25.4,24.4,26.4,2025
53007,Chelan,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,22.3,21.4,23.2,2025
53009,Clallam,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,26.9,24.2,29.6,2025
53011,Clark,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,23.2,22.4,24.0,2025
53013,Columbia,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,28.3,27.4,29.2,2025
53015,Cowlitz,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,26.4,24.4,28.4,2025
53017,Douglas,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,28.9,26.0,31.8,2025
53019,Ferry,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,35.1,34.1,36.1,2025
53021,Franklin,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,31.8,28.9,34.7,2025
53025,Grant,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,30.9,28.0,33.8,2025
53027,Grays Harbor,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,27.4,25.5,29.3,2025
53029,Island,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,35.5,32.9,38.1,2025
53031,Jefferson,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,27.8,26.6,29.0,2025
53033,King,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,26.8,25.4,28.2,2025
53035,Kitsap,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,28.5,26.2,30.8,2025
53041,Lewis,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,27.7,24.9,30.5,2025
53043,Lincoln,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,30.3,28.4,32.2,2025
53047,Okanogan,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,26.1,24.3,27.9,2025
53049,Pacific,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,24.2,23.0,25.4,2025
53053,Pierce,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,26.6,25.6,27.6,2025
53055,San Juan,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,29.8,27.0,32.6,2025
53057,Skagit,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,34.6,33.0,36.2,2025
53061,Snohomish,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,34.1,31.4,36.8,2025
53065,Stevens,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,32.3,29.4,35.2,2025
53067,Thurston,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,33.2,31.0,35.4,2025
53071,Walla Walla,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,32.0,29.0,35.0,2025
53073,Whatcom,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,25.1,22.1,28.1,2025
53075,Whitman,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,28.2,25.6,30.8,2025
53077,Yakima,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,25.7,24.8,26.6,2025
53023,Garfield,WA,West,Rural,high_blood_pressure_pct,High blood pressure among adults,36.7,33.9,39.5,2025
53039,Klickitat,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,32.6,30.1,35.1,2025
53045,Mason,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,25.0,23.4,26.6,2025
53051,Pend Oreille,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,31.1,29.5,32.7,2025
53059,Skamania,WA,West,Small town,high_blood_pressure_pct,High blood pressure among adults,27.2,26.1,28.3,2025
53063,Spokane,WA,West,Suburban,high_blood_pressure_pct,High blood pressure among adults,26.2,23.5,28.9,2025
53069,Wahkiakum,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,31.3,28.2,34.4,2025
53037,Kittitas,WA,West,Urban core,high_blood_pressure_pct,High blood pressure among adults,32.1,30.1,34.1,2025
54077,Preston,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,33.3,31.7,34.9,2025
54079,Putnam,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,30.1,27.4,32.8,2025
54089,Summers,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,38.1,36.4,39.8,2025
54091,Taylor,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,27.1,24.3,29.9,2025
54097,Upshur,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,33.7,30.9,36.5,2025
54001,Barbour,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,28.4,26.8,30.0,2025
54003,Berkeley,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,29.4,28.4,30.4,2025
54005,Boone,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,32.1,31.2,33.0,2025
54007,Braxton,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,33.7,31.2,36.2,2025
54009,Brooke,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,34.0,31.8,36.2,2025
54011,Cabell,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,28.4,25.9,30.9,2025
54013,Calhoun,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,34.6,32.3,36.9,2025
54015,Clay,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,24.6,22.5,26.7,2025
54019,Fayette,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,30.4,28.2,32.6,2025
54021,Gilmer,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,31.2,28.2,34.2,2025
54025,Greenbrier,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,28.5,27.1,29.9,2025
54031,Hardy,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,28.0,25.7,30.3,2025
54033,Harrison,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,28.9,26.1,31.7,2025
54039,Kanawha,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,28.8,26.7,30.9,2025
54041,Lewis,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,29.8,28.9,30.7,2025
54043,Lincoln,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,33.9,33.0,34.8,2025
54045,Logan,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,36.5,33.7,39.3,2025
54057,Mineral,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,31.1,28.9,33.3,2025
54059,Mingo,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,35.2,33.4,37.0,2025
54067,Nicholas,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,32.6,31.3,33.9,2025
54071,Pendleton,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,30.6,28.5,32.7,2025
54075,Pocahontas,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,37.6,36.4,38.8,2025
54081,Raleigh,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,31.6,30.5,32.7,2025
54083,Randolph,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,31.1,29.5,32.7,2025
54085,Ritchie,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,29.3,27.3,31.3,2025
54087,Roane,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,35.3,33.5,37.1,2025
54093,Tucker,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,30.7,27.7,33.7,2025
54095,Tyler,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,27.4,26.4,28.4,2025
54099,Wayne,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,36.9,34.2,39.6,2025
54103,Wetzel,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,35.1,32.4,37.8,2025
54109,Wyoming,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,37.7,36.8,38.6,2025
54017,Doddridge,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,27.7,24.9,30.5,2025
54023,Grant,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,39.0,37.5,40.5,2025
54027,Hampshire,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,28.8,27.4,30.2,2025
54029,Hancock,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,27.9,26.4,29.4,2025
54035,Jackson,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,30.0,28.5,31.5,2025
54037,Jefferson,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,36.4,33.6,39.2,2025
54047,McDowell,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,32.1,30.4,33.8,2025
54049,Marion,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,36.5,34.4,38.6,2025
54051,Marshall,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,25.5,24.2,26.8,2025
54053,Mason,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,34.8,32.8,36.8,2025
54055,Mercer,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,34.8,33.2,36.4,2025
54061,Monongalia,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,31.8,30.4,33.2,2025
54063,Monroe,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,32.5,30.7,34.3,2025
54065,Morgan,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,33.9,32.5,35.3,2025
54069,Ohio,WV,South,Rural,high_blood_pressure_pct,High blood pressure among adults,32.6,30.4,34.8,2025
54073,Pleasants,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,33.8,32.1,35.5,2025
54101,Webster,WV,South,Small town,high_blood_pressure_pct,High blood pressure among adults,25.4,23.2,27.6,2025
54105,Wirt,WV,South,Suburban,high_blood_pressure_pct,High blood pressure among adults,32.9,30.1,35.7,2025
54107,Wood,WV,South,Urban core,high_blood_pressure_pct,High blood pressure among adults,37.8,36.7,38.9,2025
55053,Jackson,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,33.8,32.2,35.4,2025
55055,Jefferson,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,27.0,24.2,29.8,2025
55059,Kenosha,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,35.0,32.9,37.1,2025
55061,Kewaunee,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,26.4,25.0,27.8,2025
55063,La Crosse,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,27.2,25.4,29.0,2025
55067,Langlade,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,27.9,26.4,29.4,2025
55001,Adams,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,28.4,27.3,29.5,2025
55003,Ashland,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,32.2,29.4,35.0,2025
55005,Barron,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,35.4,34.5,36.3,2025
55007,Bayfield,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,36.6,34.6,38.6,2025
55009,Brown,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,23.5,21.4,25.6,2025
55011,Buffalo,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,32.6,30.8,34.4,2025
55015,Calumet,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,27.1,24.9,29.3,2025
55029,Door,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,25.4,24.0,26.8,2025
55033,Dunn,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,32.0,31.2,32.8,2025
55043,Grant,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,29.1,28.0,30.2,2025
55057,Juneau,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,32.1,30.6,33.6,2025
55065,Lafayette,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,34.0,31.4,36.6,2025
55075,Marinette,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,34.5,32.8,36.2,2025
55083,Oconto,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,26.8,24.6,29.0,2025
55097,Portage,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,40.4,37.5,43.3,2025
55107,Rusk,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,34.4,32.3,36.5,2025
55111,Sauk,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,34.6,31.7,37.5,2025
55121,Trempealeau,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,29.2,26.4,32.0,2025
55137,Waushara,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,26.2,24.7,27.7,2025
55013,Burnett,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,33.3,32.3,34.3,2025
55017,Chippewa,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,31.8,28.8,34.8,2025
55019,Clark,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,26.1,23.9,28.3,2025
55021,Columbia,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,28.6,26.0,31.2,2025
55023,Crawford,WI,Midwest,Small town,high_blood_pressure_pct,High blood pressure among adults,24.9,23.9,25.9,2025
55025,Dane,WI,Midwest,Urban core,high_blood_pressure_pct,High blood pressure among adults,25.4,23.4,27.4,2025
55027,Dodge,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,36.4,33.6,39.2,2025
55031,Douglas,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,28.3,25.3,31.3,2025
55035,Eau Claire,WI,Midwest,Suburban,high_blood_pressure_pct,High blood pressure among adults,29.2,27.5,30.9,2025
55037,Florence,WI,Midwest,Rural,high_blood_pressure_pct,High blood pressure among adults,26.1,24.8,27.4,2025
